time,pressure,temperature,humidity,wind_speed,Actual_Class,Detected_Class,Pred_Label,Checkpoint_Label,Checkpoint_Match
2020-06-18 06:00:00,1012.0298,28.556988,78.56847,23.352802,2,2,Storm,Storm,True
2020-06-18 07:00:00,1012.61926,28.668118,77.529594,23.02198,2,2,Storm,Storm,True
2020-06-18 08:00:00,1013.2483,28.675835,77.45916,22.591846,2,2,Storm,Storm,True
2020-06-18 09:00:00,1014.00336,28.720583,77.41139,23.174767,2,2,Storm,Storm,True
2020-06-18 10:00:00,1014.113,28.632095,77.45229,24.26925,2,2,Storm,Storm,True
2020-06-18 11:00:00,1014.15497,28.493528,78.35526,25.031582,2,2,Storm,Storm,True
2020-06-18 12:00:00,1013.78613,28.412102,78.43868,25.180027,2,2,Storm,Storm,True
2020-06-18 13:00:00,1014.34326,28.293016,79.261856,22.867025,2,2,Storm,Storm,True
2020-06-18 14:00:00,1014.2224,28.082716,81.27164,22.142307,2,2,Storm,Storm,True
2020-06-18 15:00:00,1013.6386,28.365023,79.27925,20.880953,2,2,Storm,Storm,True
2020-06-18 16:00:00,1013.7406,28.25621,79.71669,20.097195,2,2,Storm,Storm,True
2020-06-18 17:00:00,1013.7584,28.125021,79.90178,21.114721,2,2,Storm,Storm,True
2020-06-18 18:00:00,1013.5201,28.088375,80.29442,20.238255,2,2,Storm,Storm,True
2020-06-18 19:00:00,1013.86365,28.139992,80.29766,20.389069,2,2,Storm,Storm,True
2020-06-18 20:00:00,1014.00305,28.064638,80.5134,20.915977,2,2,Storm,Storm,True
2020-06-18 21:00:00,1014.20636,27.960358,81.40685,21.370052,2,2,Storm,Storm,True
2020-06-18 22:00:00,1014.7335,27.936493,82.03725,20.5958,2,2,Storm,Storm,True
2020-06-18 23:00:00,1014.80853,27.934582,82.31721,21.163319,2,2,Storm,Storm,True
2020-06-19 00:00:00,1014.6271,28.025013,81.593925,21.36531,2,2,Storm,Storm,True
2020-06-19 01:00:00,1013.9689,28.356953,78.744896,20.367786,2,2,Storm,Storm,True
2020-06-19 02:00:00,1013.67303,28.371376,78.011086,20.00334,2,2,Storm,Storm,True
2020-06-19 03:00:00,1012.4467,28.494017,76.751755,21.482635,2,2,Storm,Storm,True
2020-06-19 04:00:00,1012.1086,28.494667,77.48576,21.029842,2,2,Storm,Storm,True
2020-06-19 05:00:00,1011.60126,28.492552,77.569565,22.073456,2,2,Storm,Storm,True
2020-06-19 06:00:00,1011.3306,28.50252,78.52339,24.686283,2,2,Storm,Storm,True
2020-06-19 07:00:00,1011.37665,28.542862,77.61815,24.08457,2,2,Storm,Storm,True
2020-06-19 08:00:00,1012.0307,28.516039,77.55782,25.087498,2,2,Storm,Storm,True
2020-06-19 09:00:00,1012.73474,28.589296,78.15287,26.522104,2,2,Storm,Storm,True
2020-06-19 10:00:00,1012.9266,28.484753,78.30735,26.337595,2,2,Storm,Storm,True
2020-06-19 11:00:00,1013.3021,28.407072,79.31243,27.054733,2,2,Storm,Storm,True
2020-06-19 12:00:00,1013.35095,28.546114,78.37166,26.66111,2,2,Storm,Storm,True
2020-06-19 13:00:00,1013.70056,28.675962,77.632034,27.461948,2,2,Storm,Storm,True
2020-06-19 14:00:00,1013.4094,28.702475,77.65538,28.036732,2,2,Storm,Storm,True
2020-06-19 15:00:00,1012.88965,28.359821,78.908356,28.887915,2,2,Storm,Storm,True
2020-06-19 16:00:00,1012.41626,28.22144,79.419014,26.84902,2,2,Storm,Storm,True
2020-06-19 17:00:00,1012.26184,28.18819,79.39503,25.960335,2,2,Storm,Storm,True
2020-06-19 18:00:00,1012.10486,28.143087,79.27476,23.762123,2,2,Storm,Storm,True
2020-06-19 19:00:00,1012.46313,28.1102,79.31246,23.734655,2,2,Storm,Storm,True
2020-06-19 20:00:00,1013.1196,28.189816,79.11384,22.56144,2,2,Storm,Storm,True
2020-06-19 21:00:00,1013.6052,28.206589,79.20545,22.077442,2,2,Storm,Storm,True
2020-06-19 22:00:00,1013.67316,28.310831,78.36582,20.532404,2,2,Storm,Storm,True
2020-06-19 23:00:00,1013.21387,28.239452,78.704735,20.086645,2,2,Storm,Storm,True
2020-06-20 00:00:00,1012.62506,28.342955,78.486626,20.196762,2,2,Storm,Storm,True
2020-06-20 01:00:00,1011.53973,28.590256,77.286644,19.297428,2,2,Storm,Storm,True
2020-06-20 02:00:00,1011.14105,28.440756,78.51594,19.19814,2,2,Storm,Storm,True
2020-06-20 03:00:00,1010.9239,28.484142,77.774704,19.955595,2,2,Storm,Storm,True
2020-06-20 04:00:00,1010.41187,28.63714,78.20188,18.942814,2,2,Storm,Storm,True
2020-06-20 05:00:00,1010.55273,28.649927,78.6233,22.450453,2,2,Storm,Storm,True
2020-06-20 06:00:00,1010.31024,28.58821,79.406944,23.5181,2,2,Storm,Storm,True
2020-06-20 07:00:00,1010.4064,28.664555,79.019806,22.322418,2,2,Storm,Storm,True
2020-06-20 08:00:00,1010.76074,28.766811,79.00941,23.281872,2,2,Storm,Storm,True
2020-06-20 09:00:00,1011.2998,28.440563,79.67725,25.359568,2,2,Storm,Storm,True
2020-06-20 10:00:00,1011.5935,28.573957,78.53317,26.27067,2,2,Storm,Storm,True
2020-06-20 11:00:00,1011.62683,28.644104,78.507935,27.115189,2,2,Storm,Storm,True
2020-06-20 12:00:00,1011.7777,28.586803,78.73769,28.751316,2,2,Storm,Storm,True
2020-06-20 13:00:00,1011.3015,28.598337,76.20126,28.111465,2,2,Storm,Storm,True
2020-06-20 14:00:00,1011.4227,28.238897,78.80226,28.016243,2,2,Storm,Storm,True
2020-06-20 15:00:00,1010.37213,28.510502,78.00358,23.46364,2,2,Storm,Storm,True
2020-06-20 16:00:00,1010.1335,28.250336,79.32746,19.533012,2,2,Storm,Storm,True
2020-06-20 17:00:00,1009.9495,28.256487,79.79785,21.21551,2,2,Storm,Storm,True
2020-06-20 18:00:00,1009.9474,28.148767,79.74637,20.6773,2,2,Storm,Storm,True
2020-06-20 19:00:00,1010.02606,28.042236,79.77395,20.667673,2,2,Storm,Storm,True
2020-06-20 20:00:00,1010.62177,27.969524,81.11536,22.20219,2,2,Storm,Storm,True
2020-06-20 21:00:00,1011.0542,28.124914,78.561325,23.064917,2,2,Storm,Storm,True
2020-06-20 22:00:00,1011.3383,28.194452,77.65387,23.361275,2,2,Storm,Storm,True
2020-06-20 23:00:00,1011.0406,28.196264,77.63264,23.661352,2,2,Storm,Storm,True
2020-06-21 00:00:00,1010.94556,28.36439,76.463715,22.042162,2,2,Storm,Storm,True
2020-06-21 01:00:00,1011.31586,28.37778,76.54047,21.111656,2,2,Storm,Storm,True
2020-06-21 02:00:00,1010.418,28.41473,76.68468,20.738642,2,2,Storm,Storm,True
2020-06-21 03:00:00,1010.2338,28.60727,76.49471,20.495964,2,2,Storm,Storm,True
2020-06-21 04:00:00,1009.6625,28.857204,75.20548,23.21224,2,2,Storm,Storm,True
2020-06-21 05:00:00,1008.94415,28.88072,75.237946,24.139627,2,2,Storm,Storm,True
2020-06-21 06:00:00,1008.6872,28.837734,76.29932,27.584625,2,2,Storm,Storm,True
2020-06-21 07:00:00,1009.3609,27.963646,79.995636,25.659115,2,2,Storm,Storm,True
2020-06-21 08:00:00,1009.84674,27.82722,81.85449,25.593773,2,2,Storm,Storm,True
2020-06-21 09:00:00,1010.17145,27.69405,83.67511,26.590237,2,2,Storm,Storm,True
2020-06-21 10:00:00,1010.8593,27.636341,84.9597,26.966942,2,2,Storm,Storm,True
2020-06-21 11:00:00,1011.4459,27.647722,84.505455,26.681767,2,2,Storm,Storm,True
2020-06-21 12:00:00,1011.7379,27.61671,84.18286,27.701654,2,2,Storm,Storm,True
2020-06-21 13:00:00,1011.81854,27.941679,81.15127,29.777779,2,2,Storm,Storm,True
2020-06-21 14:00:00,1011.50543,27.526926,83.870255,27.981844,2,2,Storm,Storm,True
2020-06-21 15:00:00,1010.87506,27.661541,83.39231,28.224035,2,2,Storm,Storm,True
2020-06-21 16:00:00,1010.4782,27.196007,84.15792,26.045265,2,2,Storm,Storm,True
2020-06-21 17:00:00,1010.6613,27.046156,86.975296,25.651175,2,2,Storm,Storm,True
2020-06-21 18:00:00,1009.99243,27.004452,87.11643,24.654018,2,2,Storm,Storm,True
2020-06-21 19:00:00,1010.116,27.434446,84.03843,25.70951,2,2,Storm,Storm,True
2020-06-21 20:00:00,1010.45056,27.825329,81.20925,23.30795,2,2,Storm,Storm,True
2020-06-21 21:00:00,1011.07,27.99765,80.42052,25.624786,2,2,Storm,Storm,True
2020-06-21 22:00:00,1011.53436,28.320002,78.42119,26.044558,2,2,Storm,Storm,True
2020-06-21 23:00:00,1011.61725,28.332895,78.651276,27.673237,2,2,Storm,Storm,True
2020-06-22 00:00:00,1011.8609,28.273952,78.8537,29.461966,2,2,Storm,Storm,True
2020-06-22 01:00:00,1011.25854,28.592989,77.72214,29.499,2,2,Storm,Storm,True
2020-06-22 02:00:00,1010.9536,28.525219,77.14371,29.554264,2,2,Storm,Storm,True
2020-06-22 03:00:00,1010.7874,28.548817,77.79045,28.31317,2,2,Storm,Storm,True
2020-06-22 04:00:00,1010.61945,28.635279,77.030785,28.311531,2,2,Storm,Storm,True
2020-06-22 05:00:00,1010.478,28.767426,76.000114,26.965008,2,2,Storm,Storm,True
2020-06-22 06:00:00,1010.5583,28.768944,75.98925,26.483923,2,2,Storm,Storm,True
2020-06-22 07:00:00,1011.2294,28.814554,75.88728,27.285051,2,2,Storm,Storm,True
2020-06-22 08:00:00,1011.1228,28.780382,75.80735,25.93468,2,2,Storm,Storm,True
2020-06-22 09:00:00,1011.5534,28.689814,75.91735,27.156908,2,2,Storm,Storm,True
2020-06-22 10:00:00,1011.8473,28.670322,76.569855,26.356197,2,2,Storm,Storm,True
2020-06-22 11:00:00,1012.05536,28.49768,76.825066,26.261694,2,2,Storm,Storm,True
2020-06-22 12:00:00,1012.36304,28.607523,75.84322,26.37468,2,2,Storm,Storm,True
2020-06-22 13:00:00,1011.7391,28.912586,73.723656,22.872267,2,2,Storm,Storm,True
2020-06-22 14:00:00,1012.8351,28.639835,75.29529,24.835073,2,2,Storm,Storm,True
2020-06-22 15:00:00,1011.92163,28.701698,76.67945,24.84355,2,2,Storm,Storm,True
2020-06-22 16:00:00,1011.522,28.351564,77.198425,25.821297,2,2,Storm,Storm,True
2020-06-22 17:00:00,1011.39465,28.148727,79.24651,25.287098,2,2,Storm,Storm,True
2020-06-22 18:00:00,1010.9437,28.15258,79.36656,26.104763,2,2,Storm,Storm,True
2020-06-22 19:00:00,1010.9341,28.088486,79.29649,25.31189,2,2,Storm,Storm,True
2020-06-22 20:00:00,1011.48865,28.279678,78.209435,24.804195,2,2,Storm,Storm,True
2020-06-22 21:00:00,1012.6318,28.377901,77.85255,22.40393,2,2,Storm,Storm,True
2020-06-22 22:00:00,1013.19086,28.350601,79.28618,24.762846,2,2,Storm,Storm,True
2020-06-22 23:00:00,1013.2007,28.342842,79.412544,26.552023,2,2,Storm,Storm,True
2020-06-23 00:00:00,1012.9939,28.429453,78.60279,26.792847,2,2,Storm,Storm,True
2020-06-23 01:00:00,1012.20764,28.801067,76.80991,28.347666,2,2,Storm,Storm,True
2020-06-23 02:00:00,1011.3916,28.88478,76.67261,26.86781,2,2,Storm,Storm,True
2020-06-23 03:00:00,1011.32153,28.893648,76.891685,26.94359,2,2,Storm,Storm,True
2020-06-23 04:00:00,1010.77997,28.67112,79.762665,28.978603,2,2,Storm,Storm,True
2020-06-23 05:00:00,1011.63464,28.19156,82.88857,26.447546,2,2,Storm,Storm,True
2020-06-23 06:00:00,1011.62463,28.458925,80.91761,25.619184,2,2,Storm,Storm,True
2020-06-23 07:00:00,1011.3219,28.793352,79.83747,25.145681,2,2,Storm,Storm,True
2020-06-23 08:00:00,1011.7122,29.035147,77.59013,27.31037,2,2,Storm,Storm,True
2020-06-23 09:00:00,1012.2596,28.999603,78.17189,26.763372,2,2,Storm,Storm,True
2020-06-23 10:00:00,1012.9576,28.735664,80.30036,26.498888,2,2,Storm,Storm,True
2020-06-23 11:00:00,1012.7556,28.449394,81.29953,26.474766,2,2,Storm,Storm,True
2020-06-23 12:00:00,1013.1778,28.485504,81.38035,26.69592,2,2,Storm,Storm,True
2020-06-23 13:00:00,1012.46796,28.973928,78.07826,24.378786,2,2,Storm,Storm,True
2020-06-23 14:00:00,1012.68463,28.658415,78.98655,26.509916,2,2,Storm,Storm,True
2020-06-23 15:00:00,1012.7762,28.493378,80.43209,26.669863,2,2,Storm,Storm,True
2020-06-23 16:00:00,1012.39844,28.428244,81.14585,26.676628,2,2,Storm,Storm,True
2020-06-23 17:00:00,1012.19086,27.992632,84.23179,24.785288,2,2,Storm,Storm,True
2020-06-23 18:00:00,1012.47473,27.828405,85.677536,25.948019,2,2,Storm,Storm,True
2020-06-23 19:00:00,1012.38385,27.87167,86.66538,24.731281,2,2,Storm,Storm,True
2020-06-23 20:00:00,1012.86487,27.79503,86.705894,23.594908,2,2,Storm,Storm,True
2020-06-23 21:00:00,1013.2923,27.99202,85.66303,26.383926,2,2,Storm,Storm,True
2020-06-23 22:00:00,1013.5987,28.028482,85.79283,28.785053,2,2,Storm,Storm,True
2020-06-23 23:00:00,1013.41046,28.071259,85.400246,28.921885,2,2,Storm,Storm,True
2020-06-24 00:00:00,1013.2548,28.29634,83.81741,28.165977,2,2,Storm,Storm,True
2020-06-24 01:00:00,1012.9822,28.402182,81.69409,27.071644,2,2,Storm,Storm,True
2020-06-24 02:00:00,1012.6873,28.290848,82.544106,27.052235,2,2,Storm,Storm,True
2020-06-24 03:00:00,1012.11414,28.48273,80.592415,27.810297,2,2,Storm,Storm,True
2020-06-24 04:00:00,1011.76526,28.365726,81.4718,27.821564,2,2,Storm,Storm,True
2020-06-24 05:00:00,1011.5602,28.37393,81.288055,27.467825,2,2,Storm,Storm,True
2020-06-24 06:00:00,1011.0998,28.486568,80.460014,27.93692,2,2,Storm,Storm,True
2020-06-24 07:00:00,1011.0567,28.708107,79.37337,28.077007,2,2,Storm,Storm,True
2020-06-24 08:00:00,1011.7645,28.566002,81.01948,28.835032,2,2,Storm,Storm,True
2020-06-24 09:00:00,1012.26843,28.824951,78.96202,27.609356,2,2,Storm,Storm,True
2020-06-24 10:00:00,1012.5277,28.379719,81.91606,27.407873,2,2,Storm,Storm,True
2020-06-24 11:00:00,1012.95514,28.17882,83.59085,28.670305,2,2,Storm,Storm,True
2020-06-24 12:00:00,1012.9078,28.045637,84.63191,28.694056,2,2,Storm,Storm,True
2020-06-24 13:00:00,1013.1869,28.13961,83.077515,23.175632,2,2,Storm,Storm,True
2020-06-24 14:00:00,1013.77826,27.781322,84.613266,24.172043,2,2,Storm,Storm,True
2020-06-24 15:00:00,1012.58777,27.66323,85.33168,26.267103,2,2,Storm,Storm,True
2020-06-24 16:00:00,1011.8572,27.521828,86.00163,25.773897,2,2,Storm,Storm,True
2020-06-24 17:00:00,1011.76636,27.539959,86.323364,25.159506,2,2,Storm,Storm,True
2020-06-24 18:00:00,1011.9138,27.377487,86.79661,28.19446,2,2,Storm,Storm,True
2020-06-24 19:00:00,1011.9458,27.365438,85.70711,26.98354,2,2,Storm,Storm,True
2020-06-24 20:00:00,1012.4211,27.423784,84.98024,25.0727,2,2,Storm,Storm,True
2020-06-24 21:00:00,1012.9461,27.596556,84.25271,25.114487,2,2,Storm,Storm,True
2020-06-24 22:00:00,1013.3022,27.751953,83.60921,25.438025,2,2,Storm,Storm,True
2020-06-24 23:00:00,1013.13513,27.878038,82.74515,26.646307,2,2,Storm,Storm,True
2020-06-25 00:00:00,1013.08716,28.016764,80.73809,26.850607,2,2,Storm,Storm,True
2020-06-25 01:00:00,1012.5985,27.90184,79.6839,24.538002,2,2,Storm,Storm,True
2020-06-25 02:00:00,1012.4238,27.179024,85.51845,24.40659,2,2,Storm,Storm,True
2020-06-25 03:00:00,1012.4832,27.055853,85.25262,26.10343,2,2,Storm,Storm,True
2020-06-25 04:00:00,1011.2639,27.461462,84.46984,25.34936,2,2,Storm,Storm,True
2020-06-25 05:00:00,1011.8401,27.569609,84.342186,27.630472,2,2,Storm,Storm,True
2020-06-25 06:00:00,1011.8589,27.433483,84.61944,26.896309,2,2,Storm,Storm,True
2020-06-25 07:00:00,1011.80865,27.877014,82.8497,24.882874,2,2,Storm,Storm,True
2020-06-25 08:00:00,1012.41614,28.17708,81.783,23.263271,2,2,Storm,Storm,True
2020-06-25 09:00:00,1012.59045,27.492271,85.53279,22.587936,2,2,Storm,Storm,True
2020-06-25 10:00:00,1013.0728,27.567146,85.963165,23.905813,2,2,Storm,Storm,True
2020-06-25 11:00:00,1012.7417,27.316795,86.960396,24.371555,2,2,Storm,Storm,True
2020-06-25 12:00:00,1013.00366,27.417381,85.23498,25.105623,2,2,Storm,Storm,True
2020-06-25 13:00:00,1012.68805,28.0373,82.579956,23.24655,2,2,Storm,Storm,True
2020-06-25 14:00:00,1012.2636,27.984856,82.798485,22.801582,2,2,Storm,Storm,True
2020-06-25 15:00:00,1011.3704,28.391672,80.328026,22.831144,2,2,Storm,Storm,True
2020-06-25 16:00:00,1010.9945,28.385496,79.61794,23.073957,2,2,Storm,Storm,True
2020-06-25 17:00:00,1010.93396,28.38039,78.770584,24.17673,2,2,Storm,Storm,True
2020-06-25 18:00:00,1011.295,28.29304,78.71404,25.037725,2,2,Storm,Storm,True
2020-06-25 19:00:00,1011.4425,28.22749,79.395676,25.653608,2,2,Storm,Storm,True
2020-06-25 20:00:00,1011.36694,28.26059,79.344475,26.393639,2,2,Storm,Storm,True
2020-06-25 21:00:00,1011.89386,27.594843,83.47795,28.464437,2,2,Storm,Storm,True
2020-06-25 22:00:00,1012.70337,27.615974,84.07721,29.111,2,2,Storm,Storm,True
2020-06-25 23:00:00,1013.01544,27.696562,85.418365,27.8005,2,2,Storm,Storm,True
2020-06-26 00:00:00,1012.8812,27.845013,85.53022,25.659393,2,2,Storm,Storm,True
2020-06-26 01:00:00,1012.1894,28.11342,82.734436,23.995985,2,2,Storm,Storm,True
2020-06-26 02:00:00,1012.0294,28.084702,83.47302,23.475504,2,2,Storm,Storm,True
2020-06-26 03:00:00,1011.2114,28.138287,83.373955,23.321852,2,2,Storm,Storm,True
2020-06-26 04:00:00,1010.8221,27.828466,84.98666,24.535631,2,2,Storm,Storm,True
2020-06-26 05:00:00,1010.5357,28.237478,82.07857,22.106709,2,2,Storm,Storm,True
2020-06-26 06:00:00,1010.0732,28.45264,80.49551,22.390886,2,2,Storm,Storm,True
2020-06-26 07:00:00,1010.2394,28.526114,79.43972,22.915186,2,2,Storm,Storm,True
2020-06-26 08:00:00,1010.5472,28.526009,79.40758,22.671751,2,2,Storm,Storm,True
2020-06-26 09:00:00,1010.90076,28.529541,79.35765,22.773094,2,2,Storm,Storm,True
2020-06-26 10:00:00,1011.5319,28.531124,79.3147,22.327824,2,2,Storm,Storm,True
2020-06-26 11:00:00,1012.0016,28.397932,79.54899,23.414274,2,2,Storm,Storm,True
2020-06-26 12:00:00,1011.94354,28.438778,80.276436,24.387705,2,2,Storm,Storm,True
2020-06-26 13:00:00,1011.6929,28.764908,77.37186,23.104376,2,2,Storm,Storm,True
2020-06-26 14:00:00,1011.7579,27.965418,82.0599,23.555584,2,2,Storm,Storm,True
2020-06-26 15:00:00,1011.40753,28.088083,81.9928,24.160166,2,2,Storm,Storm,True
2020-06-26 16:00:00,1010.88995,27.981842,82.2733,22.513294,2,2,Storm,Storm,True
2020-06-26 17:00:00,1010.5698,27.991287,83.16146,23.504835,2,2,Storm,Storm,True
2020-06-26 18:00:00,1010.63873,27.976234,83.816864,23.632092,2,2,Storm,Storm,True
2020-06-26 19:00:00,1010.7305,28.01819,83.78308,23.171722,2,2,Storm,Storm,True
2020-06-26 20:00:00,1011.0034,27.862877,84.88429,22.606882,2,2,Storm,Storm,True
2020-06-26 21:00:00,1011.3085,27.818588,84.52447,21.658276,2,2,Storm,Storm,True
2020-06-26 22:00:00,1011.5879,27.714521,86.00308,22.271925,2,2,Storm,Storm,True
2020-06-26 23:00:00,1011.83704,27.773258,85.942795,22.116673,2,2,Storm,Storm,True
2020-06-27 00:00:00,1011.81104,27.892397,84.8857,22.180801,2,2,Storm,Storm,True
2020-06-27 01:00:00,1010.9721,28.691973,76.54066,20.892614,2,2,Storm,Storm,True
2020-06-27 02:00:00,1011.20483,27.759674,82.011734,22.052635,2,2,Storm,Storm,True
2020-06-27 03:00:00,1010.4269,28.161379,80.91529,21.336706,2,2,Storm,Storm,True
2020-06-27 04:00:00,1010.0508,28.198265,79.640114,20.549648,2,2,Storm,Storm,True
2020-06-27 05:00:00,1009.69556,28.398838,78.50289,21.259304,2,2,Storm,Storm,True
2020-06-27 06:00:00,1009.43964,28.510078,77.72523,22.43934,2,2,Storm,Storm,True
2020-06-27 07:00:00,1010.1786,28.594042,77.54094,22.381351,2,2,Storm,Storm,True
2020-06-27 08:00:00,1010.74744,28.529734,77.64351,22.62779,2,2,Storm,Storm,True
2020-06-27 09:00:00,1011.3357,28.65303,77.29979,22.728092,2,2,Storm,Storm,True
2020-06-27 10:00:00,1011.70105,28.426868,78.53496,23.69662,2,2,Storm,Storm,True
2020-06-27 11:00:00,1012.4011,27.133236,85.497086,30.058256,2,2,Storm,Storm,True
2020-06-27 12:00:00,1011.1955,27.65926,83.19328,18.621351,2,2,Storm,Storm,True
2020-06-27 13:00:00,1012.9415,27.02951,85.193016,19.084276,2,2,Storm,Storm,True
2020-06-27 14:00:00,1012.3209,27.717503,83.394485,22.605036,2,2,Storm,Storm,True
2020-06-27 15:00:00,1011.60223,27.88848,82.88325,24.745972,2,2,Storm,Storm,True
2020-06-27 16:00:00,1011.38635,27.946568,81.62842,25.234512,2,2,Storm,Storm,True
2020-06-27 17:00:00,1010.92975,27.975548,81.306656,24.182867,2,2,Storm,Storm,True
2020-06-27 18:00:00,1010.73334,28.08019,80.267296,22.83107,2,2,Storm,Storm,True
2020-06-27 19:00:00,1010.72327,28.062384,80.33066,23.43404,2,2,Storm,Storm,True
2020-06-27 20:00:00,1011.45526,28.144384,80.21181,24.676458,2,2,Storm,Storm,True
2020-06-27 21:00:00,1012.10736,28.065521,81.240715,24.353352,2,2,Storm,Storm,True
2020-06-27 22:00:00,1012.787,27.980158,82.34273,24.857622,2,2,Storm,Storm,True
2020-06-27 23:00:00,1012.6572,27.630074,84.71425,25.428562,2,2,Storm,Storm,True
2020-06-28 00:00:00,1013.689,27.132538,87.728,27.284533,2,2,Storm,Storm,True
2020-06-28 01:00:00,1012.3789,27.92384,82.061844,24.31727,2,2,Storm,Storm,True
2020-06-28 02:00:00,1012.61365,27.485384,84.08966,26.11403,2,2,Storm,Storm,True
2020-06-28 03:00:00,1011.8636,27.746284,82.49885,27.327545,2,2,Storm,Storm,True
2020-06-28 04:00:00,1011.7967,27.86362,82.96408,23.826914,2,2,Storm,Storm,True
2020-06-28 05:00:00,1011.1811,28.154356,81.33006,24.304344,2,2,Storm,Storm,True
2020-06-28 06:00:00,1010.64594,28.375118,79.34112,24.092146,2,2,Storm,Storm,True
2020-06-28 07:00:00,1010.5033,28.540342,77.773605,25.361822,2,2,Storm,Storm,True
2020-06-28 08:00:00,1010.28577,28.842045,75.00692,25.414394,2,2,Storm,Storm,True
2020-06-28 09:00:00,1010.7188,28.793922,75.84103,25.75057,2,2,Storm,Storm,True
2020-06-28 10:00:00,1011.0583,28.715693,76.679276,24.647095,2,2,Storm,Storm,True
2020-06-28 11:00:00,1011.4805,28.554296,77.710976,24.736227,2,2,Storm,Storm,True
2020-06-28 12:00:00,1011.357,28.701866,76.79132,25.096825,2,2,Storm,Storm,True
2020-06-28 13:00:00,1011.4284,28.801939,76.40096,22.224606,2,2,Storm,Storm,True
2020-06-28 14:00:00,1012.0538,28.58194,76.90263,22.542406,2,2,Storm,Storm,True
2020-06-28 15:00:00,1011.6232,28.402843,77.83534,22.30835,2,2,Storm,Storm,True
2020-06-28 16:00:00,1011.5143,28.27864,78.58282,21.094662,2,2,Storm,Storm,True
2020-06-28 17:00:00,1010.6426,28.341349,78.47918,21.562105,2,2,Storm,Storm,True
2020-06-28 18:00:00,1010.7964,27.93466,81.49029,22.596542,2,2,Storm,Storm,True
2020-06-28 19:00:00,1010.9293,27.56717,84.28563,21.973295,2,2,Storm,Storm,True
2020-06-28 20:00:00,1011.9432,27.288534,84.7395,19.407064,2,2,Storm,Storm,True
2020-06-28 21:00:00,1012.9092,27.000345,85.459435,18.518808,2,2,Storm,Storm,True
2020-06-28 22:00:00,1013.61017,26.926367,85.17123,18.340822,2,2,Storm,Storm,True
2020-06-28 23:00:00,1012.7721,27.086964,84.24907,16.904589,2,2,Storm,Storm,True
2020-06-29 00:00:00,1012.8889,27.39761,83.94602,18.826464,2,2,Storm,Storm,True
2020-06-29 01:00:00,1013.129,26.486227,87.178696,20.040947,2,2,Storm,Storm,True
2020-06-29 02:00:00,1011.8436,26.538185,85.94273,17.825542,2,2,Storm,Storm,True
2020-06-29 03:00:00,1011.33496,27.285538,83.48933,20.893023,2,2,Storm,Storm,True
2020-06-29 04:00:00,1010.6318,27.894085,80.7385,22.915237,2,2,Storm,Storm,True
2020-06-29 05:00:00,1010.3653,28.167418,78.536,23.322851,2,2,Storm,Storm,True
2020-06-29 06:00:00,1010.2685,28.12005,79.41647,22.061413,2,2,Storm,Storm,True
2020-06-29 07:00:00,1010.3614,28.447273,78.53972,24.78606,2,2,Storm,Storm,True
2020-06-29 08:00:00,1010.0472,28.471704,77.70887,24.089212,2,2,Storm,Storm,True
2020-06-29 09:00:00,1010.28217,28.42738,79.084465,22.817383,2,2,Storm,Storm,True
2020-06-29 10:00:00,1011.12067,28.338495,80.176575,22.732958,2,2,Storm,Storm,True
2020-06-29 11:00:00,1011.719,28.136202,81.53515,24.842403,2,2,Storm,Storm,True
2020-06-29 12:00:00,1011.7775,28.381271,80.1977,24.777739,2,2,Storm,Storm,True
2020-06-29 13:00:00,1012.4837,28.5065,77.596214,23.220203,2,2,Storm,Storm,True
2020-06-29 14:00:00,1012.2726,28.491503,77.00381,24.991983,2,2,Storm,Storm,True
2020-06-29 15:00:00,1011.76953,28.428423,76.95906,25.524895,2,2,Storm,Storm,True
2020-06-29 16:00:00,1010.69775,28.21333,77.71422,23.601404,2,2,Storm,Storm,True
2020-06-29 17:00:00,1010.1126,28.20659,77.50646,22.184097,2,2,Storm,Storm,True
2020-06-29 18:00:00,1010.0812,28.0471,77.94593,23.289953,2,2,Storm,Storm,True
2020-06-29 19:00:00,1010.2329,27.924475,79.67309,26.404066,2,2,Storm,Storm,True
2020-06-29 20:00:00,1011.1277,27.994677,80.08707,26.677294,2,2,Storm,Storm,True
2020-06-29 21:00:00,1011.895,27.905012,81.51896,26.051983,2,2,Storm,Storm,True
2020-06-29 22:00:00,1012.7023,27.643623,80.594315,28.023554,2,2,Storm,Storm,True
2020-06-29 23:00:00,1012.49304,27.571213,83.03211,27.066002,2,2,Storm,Storm,True
2020-06-30 00:00:00,1013.11176,26.96681,85.04447,30.474445,2,2,Storm,Storm,True
2020-06-30 01:00:00,1011.7706,27.41438,83.32134,26.992304,2,2,Storm,Storm,True
2020-06-30 02:00:00,1012.144,27.162594,83.16358,27.914799,2,2,Storm,Storm,True
2020-06-30 03:00:00,1010.93994,27.458744,82.60742,28.959839,2,2,Storm,Storm,True
2020-06-30 04:00:00,1010.7,27.254765,83.61603,36.152596,2,2,Storm,Storm,True
2020-06-30 05:00:00,1009.4024,27.120121,84.82639,34.27839,2,2,Storm,Storm,True
2020-06-30 06:00:00,1009.70325,27.499794,81.925224,32.616547,2,2,Storm,Storm,True
2020-06-30 07:00:00,1010.3289,27.865046,80.09369,30.590471,2,2,Storm,Storm,True
